Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
SKG,2023-08-15,15585.0260028615,15711.8995920674,0.8140736446805191,0.6125462610829651
AAA,2023-08-15,9982.9390906647,11041.03862562,10.599078341014375,10.377990728138787
VDS,2023-08-15,8724.0124178557,12800.6537346107,46.728971962616825,46.43566067433575
KDC,2023-08-15,56855.1379727974,55453.4704726977,-2.4653312788904542,-2.6603031304069056
VIX,2023-08-15,5547.8776560152,10507.6384823069,89.39924659142685,89.0206374028383
DTD,2023-08-15,16906.3218762228,17536.7270987261,3.7288135593224956,3.521459609178917
ITC,2023-08-15,10950.0,13600.0,24.200913242009133,23.952635554368953
FIT,2023-08-15,6000.0,6720.0,12.0,11.776111944027987
KBC,2023-08-15,27200.0,32600.0,19.852941176470587,19.613355087162315
TIG,2023-08-15,9636.3646,11636.3648,20.75471698113206,20.513328241539607
GEG,2023-08-15,13733.7934822228,14013.6068435375,2.0374076665481695,1.8334348376295415
TV2,2023-08-15,25169.3610893579,35411.6375910492,40.69343065693446,40.4121844187397
HQC,2023-08-15,4660.0,4970.0,6.652360515021459,6.4391623930524045
TTF,2023-08-15,4680.0,5890.0,25.85470085470086,25.6031172447964
NT2,2023-08-15,26638.9070146482,25521.7915591952,-4.193548387096816,-4.385065531750295
SHS,2023-08-15,9332.4860225814,14083.5698158956,50.90909090909125,50.607423560947154
PTB,2023-08-15,28077.3535033077,34871.5235192478,24.198042793241545,23.949770843629878
VTP,2023-08-15,17814.4720527363,25300.0629663022,42.019717965293935,41.735820478106966
BCG,2023-08-15,7954.54625,10772.72835,35.428571428571416,35.15784964660526
NLG,2023-08-15,28897.0178509947,33771.7123352263,16.869195670527652,16.63557408997689
MBB,2023-11-15,9714.5752307623,9509.5182338068,-2.1108179419534863,-2.3064984658076555
FPT,2023-11-15,59991.658501312,66762.6675510003,11.286584199935428,11.06412226250428
VCB,2023-11-15,58546.5285576768,57756.2492070669,-1.3498312710912612,-1.5470330076807741
TCH,2023-11-15,10361.2440267376,10008.1136432628,-3.408185180886896,-3.6012722669820585
HHS,2023-11-15,7499.9982,5830.18728,-22.264150943396224,-22.419544944508864
BSR,2023-11-15,11804.6620318936,11478.1790848999,-2.7657119374668615,-2.9600833278967085
NBB,2023-11-15,21900.0,21200.0,-3.1963470319634704,-3.389857582624197
ELC,2023-11-15,12458.8029252201,13919.2846078416,11.722488038277561,11.499154728855721
HUT,2023-11-15,26071.416,19408.7208,-25.555555555555564,-25.704370037203617
DPM,2023-11-15,18847.6287406175,16105.8951947745,-14.546835485646204,-14.71765640421562
KDH,2023-11-15,27047.3409466575,26404.9639586779,-2.3750097624993445,-2.5701621667722
LPB,2023-11-15,11064.7024304257,11831.8704451626,6.9334717274216375,6.719711663998526
SZC,2023-11-15,29438.1459510214,29554.8096734165,0.3963011889036863,0.1956089326540148
TSC,2023-11-15,6150.0,3860.0,-37.235772357723576,-37.36123808014691
BWE,2023-11-15,37549.6397827213,35684.322903666,-4.967602591792744,-5.1575724017042015
HTN,2023-11-15,20200.0,16250.0,-19.554455445544555,-19.715266129311576
VC7,2023-11-15,24265.71833,15105.0,-37.75168822706762,-37.87612263341031
SHB,2024-02-15,9381.563506924862,8629.46054583,-8.016818950697386,-8.200693375583521
HPG,2024-02-15,18903.7246283439,19410.9802087109,2.683363148479357,2.4780990542295283
VIC,2024-02-15,31724.21475808557,21275.0,-32.937662406355926,-33.071720052720025
GEE,2024-02-15,12036.2189406697,11439.3893416398,-4.95861368069042,-5.148601459439659
KHG,2024-02-15,6000.0,6260.0,4.333333333333334,4.124770947859413
VIX,2024-02-15,10017.4862498961,10936.5216856664,9.174311926605661,8.956072422504512
SCR,2024-02-15,6920.0,7180.0,3.7572254335260116,3.5498146880317134
VSC,2024-02-15,13526.4067906293,15811.1835283014,16.891231892086278,16.657566261117605
NHH,2024-02-15,21004.557992034,17574.283420628,-16.33109619686801,-16.49835037738401
VND,2024-02-15,15627.2818127482,17533.0478874736,12.195121951219571,11.970843846369572
POW,2024-02-15,9711.7699654515,9422.4832005232,-2.978723404254879,-3.1726689846561613
AGR,2024-02-15,13646.84106438,15739.3566942516,15.333333333333341,15.102781942362173
SSI,2024-02-15,17727.1705315649,19474.9197389023,9.859154929577539,9.639546423971202
CTS,2024-02-15,14149.918671875,16881.563203125,19.305019305019293,19.066528511805867
DIG,2024-02-15,21487.0162110394,23951.3218931908,11.468812877263582,11.245986664615389
DXS,2024-02-15,6960.0,7050.0,1.293103448275862,1.0906184838615265
CII,2024-02-15,13481.1661896813,15225.7876965813,12.941176470588726,12.715407002381676
NVL,2024-02-15,15116.28625,16279.0775,7.692307692307694,7.477030715411538
VJC,2024-02-15,83615.4097,80384.6395,-3.863845446182151,-4.056021667179286
BID,2024-05-16,29628.278801142005,37509.6369697054,26.60079656149184,26.347721505896672
