Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
HHS,2024-11-15,8760.0,7030.0,-19.748858447488583,-19.909280519557566
NDN,2024-11-15,8431.5752,8431.5752,0.0,-0.1999000499750178
BMC,2025-02-17,19321.23566287151,29239.85085,51.335304636796664,51.03278528719787
TCH,2025-02-17,11648.7880110108,12674.2094908533,8.802816901408452,8.585320016048325
MCM,2025-02-17,30927.9360230362,29084.8468123611,-5.959302325581328,-6.1472897272293405
AAS,2025-05-16,7104.521529399401,8800.0,23.86478052863232,23.617174770454174
TIP,2025-05-16,16020.186667060823,16794.5783734717,4.833849458215787,4.624286540758101
TIG,2025-05-16,10665.95269642876,7200.0,-32.49548160465076,-32.63042317065845
VFS,2025-05-16,13626.23820603151,18518.521851852,35.90340614811044,35.63173517130265
VIX,2025-05-16,10223.358410269693,9996.2654894224,-2.2213142857162413,-2.4167739273240016
DTD,2025-05-16,17823.33213694544,13945.7166859424,-21.75583903845482,-21.91224915531946
DC4,2025-05-16,7881.002503623022,10950.4154132232,38.9469855921137,38.6692304984763
NAF,2025-05-16,15356.31861999364,20272.7293,32.015555301159765,31.751656140137968
BNA,2025-05-16,8528.648216272832,7700.0,-9.716055760064698,-9.896533409719718
APG,2025-05-16,11031.10008611015,12100.0,9.689875946604456,9.470605829769681
VND,2025-05-16,12927.696106280977,14321.257908408,10.779660897582174,10.558212300085772
GKM,2025-05-16,6421.845473202386,3900.0,-39.269793764514475,-39.391193477129136
NTL,2025-05-16,16963.244263226974,14326.4408,-15.544216791967399,-15.713043944807042
HMR,2025-05-16,14300.0,11200.0,-21.678321678321677,-21.834886752427977
JVC,2025-08-15,4570.0,5800.0,26.914660831509845,26.66095836108205
LAS,2025-08-15,18369.9182,19900.0,8.329279332338018,8.112729048815117
MBG,2025-08-15,3200.0,4300.0,34.375,34.106384307846085
SHS,2025-08-15,12800.0,25300.0,97.65625,97.2611350574713
VDS,2025-08-15,13863.63775,19800.0,42.81965784918176,42.53416128176711
DPR,2025-08-15,36750.9056,39035.936,6.21761658031089,6.005287511684583
TVB,2025-11-17,8192.05357159567,8900.0,8.64186766135166,8.424692513602833
AFX,2025-11-17,7900.0,13100.0,65.82278481012658,65.49130498042119
BMC,2025-11-17,19030.14387162438,16450.0,-13.558194247136518,-13.73099146003578
L40,2025-11-17,6177.7496141792,40637.5789532895,557.8055358543172,556.4905822594061
LAI,2025-11-17,13396.547755053842,12833.3282,-4.204214140477851,-4.395709964284982
HD6,2025-11-17,12377.3166,10583.5026,-14.49275362318841,-14.663682651427907
VVS,2025-11-17,23213.376,40200.2475,73.17708333333333,72.83090225720473
ADS,2025-11-17,8103.34285,7404.93319,-8.618784530386742,-8.80145562577827
ALV,2025-11-17,8823.525,6700.0,-24.066628699981013,-24.218419547157456
TVC,2026-02-23,9395.772836651084,8400.0,-10.598093993575148,-10.776808448360608
HAP,2026-02-23,5220.0,7990.0,53.06513409961686,52.75915682005742
BTH,2026-02-23,26478.247,22826.075,-13.793103448275856,-13.965431077564658
BNA,2026-02-23,8100.0,7000.0,-13.580246913580247,-13.753000043188274
DXP,2026-02-23,10900.0,12100.0,11.009174311926607,10.78726691700023
VOS,2026-05-18,11365.571203632444,13100.0,15.260375086236156,15.029969538837392
LSS,2026-05-18,9143.163945246073,8340.0,-8.784310880301701,-8.966651088437033
NKG,2026-05-18,12209.004612588831,12454.5467,2.0111556609454357,1.8072353097991174
ORS,2026-05-18,9437.443054859223,13550.0,43.57702527299778,43.29001472772443
NTL,2026-05-18,19420.735366156936,16400.0,-15.554176035068917,-15.722983279376615
DC4,2026-05-18,11284.814840897012,7845.45533,-30.47776644444813,-30.616741424069417
MBG,2026-05-18,3379.915961557182,2800.0,-17.1577035687599,-17.323305360726383
MCM,2026-05-18,26012.59815,27412.1628,5.38033395176251,5.169678611529116
TIP,2026-05-18,18238.7844421875,18250.0,0.06149290183262502,-0.13853007248386912
CLX,2026-05-18,15160.832,14023.7696,-7.5000000000000036,-7.684907546226875
FIT,2026-05-18,4640.0,4080.0,-12.068965517241379,-12.244739699115952
AFX,2026-05-18,10650.0,10350.0,-2.8169014084507045,-3.0111704711024636
BMC,2026-05-18,15450.0,12950.0,-16.181229773462782,-16.34878353703406
L18,2026-05-18,21840.0,16640.0,-23.809523809523807,-23.961828609504764
SWC,2026-05-18,30700.0,24600.0,-19.86970684039088,-20.029887336462053
ADS,2026-05-18,7601.92053,8157.06667,7.3027090694935195,7.0882109004390665
VIP,2026-08-17,11576.616112102649,9690.0,-16.296783911926617,-16.464106682717368
SKG,2026-08-17,8882.3796,7590.0,-14.54992533757508,-14.720740079528946
VHE,2026-08-17,3600.0,3000.0,-16.666666666666664,-16.833250041645837
PDB,2026-08-17,19200.0,21800.0,13.541666666666666,13.314696818257563
LDG,2026-08-17,3170.0,2800.0,-11.67192429022082,-11.84849215770663
PSI,2026-08-17,8600.0,9100.0,5.813953488372093,5.602431342468314
SLS,2026-08-27,145560.88184984942,141500.0,-2.789816740763049,-2.9841399456790634
CRC,2026-08-27,7661.481293899699,5300.0,-30.82277699718436,-30.961062300538313
LAS,2026-08-27,16116.663401839083,11900.0,-26.163376976390268,-26.31097642271431
TNI,2026-08-27,4900.0,5530.0,12.857142857142856,12.631541372171059
TV1,2026-08-27,24442.58285977071,20400.0,-16.539098519020563,-16.705936902790622
AAS,2026-08-27,8463.784159403009,7600.0,-10.20564966136773,-10.385148612569381
L40,2026-08-27,29143.740091117295,22400.0,-23.139583560768564,-23.293227571641587
HHS,2026-08-27,12836.222812009693,10950.0,-14.694531558340707,-14.865057232386997
KBC,2026-08-27,31893.119938976506,27650.0,-13.304185815295542,-13.477490791176997
DPR,2026-08-27,43305.03067568143,37350.0,-13.751360021609605,-13.923771096029174
IJC,2026-08-27,9247.604753332744,7390.0,-20.08741509700965,-20.247160394167047
DGC,2026-08-27,50730.086404455935,43200.0,-14.843433035813874,-15.013661055732275
TLD,2026-08-27,8480.0,8300.0,-2.1226415094339623,-2.3182983979708105
ELC,2026-08-27,16150.0,14700.0,-8.978328173374612,-9.160280540844118
TIP,2026-08-27,16950.0,17450.0,2.949852507374631,2.7440557007632007
SJD,2026-08-27,13950.0,13950.0,0.0,-0.19990004997499689
DDV,2026-08-27,18200.0,18000.0,-1.098901098901099,-1.2966044450302243
TCH,2026-08-27,12200.0,13750.0,12.704918032786885,12.479620845315061
VIX,2026-08-27,12714.28635,14250.0,12.07864608146095,11.854600811932805
DRI,2026-08-27,13400.0,14200.0,5.970149253731343,5.7583148724145525
