Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
SWC,2026-05-18,30700.0,24600.0,-19.86970684039088,-20.029887336462053
HVT,2026-05-18,27106.968,26337.976,-2.8368794326241207,-3.0311085591955873
TCL,2026-08-17,34501.2611373501,29500.0,-14.49587920116889,-14.666801981376453
LIX,2026-08-17,33693.41513544385,25000.0,-25.801525611153608,-25.9498483985376
DC4,2026-08-17,7845.45533,6800.0,-13.325617010427868,-13.498879145339554
AST,2026-08-17,59166.636333336,64000.0,8.169069540194158,7.952839516125806
SBB,2026-08-17,19100.0,19300.0,1.0471204188481675,0.8451271746325791
DLG,2026-08-17,2690.0,2260.0,-15.985130111524162,-16.15307587841766
PAT,2026-08-27,65677.25099034783,66500.0,1.252715357670922,1.0503111290698768
BMP,2026-08-27,80729.01544083114,144000.0,78.37452768830332,78.01795691831171
TOS,2026-08-27,25960.46361985704,97000.0,273.64509902590936,272.8981822862273
DRI,2026-08-27,11306.282402734461,14200.0,25.593891026158023,25.34282877523118
SCS,2026-08-27,54072.06477604602,44500.0,-17.702421417956383,-17.866934318670115
CTI,2026-08-27,21352.6030277405,17000.0,-20.384414125461717,-20.543565721412808
DTD,2026-08-27,15962.096642162864,11300.0,-29.207294922950354,-29.348809575778034
HAH,2026-08-27,54284.99246823557,48100.0,-11.393558674351238,-11.57068299484227
NNC,2026-08-27,43086.1616,40850.0,-5.189976356584986,-5.379501641229469
MSH,2026-08-27,34926.313329254765,30550.0,-12.530132476332978,-12.704984785225856
THG,2026-08-27,35777.37680117802,29400.0,-17.825165988603267,-17.989433522858917
TTA,2026-08-27,10600.0,11650.0,9.90566037735849,9.685958907338804
KSV,2026-08-27,106788.308060794,116300.0,8.907053695233227,8.689348440470148
DDV,2026-08-27,23862.402183715105,18000.0,-24.567527353620335,-24.718316904137826
AGG,2026-08-27,11150.0,11800.0,5.829596412556054,5.61804299643902
ANV,2026-08-27,17000.0,17250.0,1.4705882352941175,1.2677484787018256
TDC,2026-08-27,7480.0,7270.0,-2.807486631016043,-3.001774513812606
GEG,2026-08-27,12400.0,12650.0,2.0161290322580645,1.812198739340028
PAN,2026-08-27,20000.0,19750.0,-1.25,-1.447401299350325
SJD,2026-08-27,13950.0,13950.0,0.0,-0.19990004997499689
