Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
TCH,2026-08-27,18449.793847794754,13750.0,-25.47342201526282,-25.62240068189897
BMP,2026-08-27,146140.005,144000.0,-1.4643526254156107,-1.661325433760605
PNJ,2026-08-27,54170.013653322596,41900.0,-22.65093328543032,-22.805554108447943
SHS,2026-08-27,17864.577592335518,15700.0,-12.116589833415325,-12.29226881425807
AIG,2026-08-27,40734.9554684325,48500.0,19.062361655421505,18.82435593497089
HPG,2026-08-27,24027.184185733295,22200.0,-7.604653843783443,-7.7893521869243
REE,2026-08-27,52598.419151429815,45800.0,-12.925139692615664,-13.09920238188579
GMD,2026-08-27,77449.1923,79800.0,3.03529014336797,2.8293225468794807
VND,2026-08-27,16182.3015,16750.0,3.5081443761259825,3.3012315437899074
PAN,2026-08-27,24744.98357271912,19750.0,-20.185843154998075,-20.345391694418364
GVR,2026-08-27,31350.0,32950.0,5.103668261562999,4.893565976182579
