Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
HTI,2026-02-23,22441.167,23769.3177,5.918367346938767,5.706636477679534
L14,2026-02-23,32600.0,26300.0,-19.32515337423313,-19.48642243295529
HVN,2026-05-18,21867.306892225286,21250.0,-2.822967159457407,-3.0172240966698785
C69,2026-05-18,6100.0,16000.0,162.29508196721312,161.7707539672787
BKC,2026-05-18,15654.099674732539,16164.5952,3.261097960756296,3.0546789743280014
DLG,2026-05-18,2356.1513197053127,2690.0,14.169237667487424,13.941013304334051
QCG,2026-05-18,11487.113853794805,13300.0,15.781911533908083,15.550463434889794
PC1,2026-05-18,19586.85332034679,17650.0,-9.888537421857286,-10.0686702805842
OGC,2026-05-18,4054.175169718603,2820.0,-30.44207805663873,-30.581124377365086
PET,2026-05-18,19815.53115521989,40434.7634503095,104.05591519891209,103.64800732245251
IDC,2026-05-18,31025.10494680006,37490.4302944972,20.83901201553865,20.597454770130277
VGT,2026-05-18,9830.3321025,11797.5,20.01120488085768,19.771302422325256
TTA,2026-05-18,10474.274309823551,10600.0,1.200328408990909,0.9980289019264735
VGI,2026-05-18,72322.74377613136,97500.0,34.81236317831441,34.54287319694846
VHC,2026-05-18,51809.179915306384,59000.0,13.879432364010796,13.651787321803882
VCG,2026-05-18,17404.170589716745,18895.2670671768,8.567466457385041,8.350440037680123
DPR,2026-05-18,38918.64859998104,43500.0,11.771609664836083,11.548178161258198
GCF,2026-05-18,29500.0,20200.0,-31.52542372881356,-31.66230444099984
MTA,2026-05-18,14100.0,12800.0,-9.219858156028367,-9.401327704941844
BCC,2026-05-18,7700.0,7100.0,-7.792207792207792,-7.976531214912014
AST,2026-05-18,61221.0334282435,59166.636333336,-3.3557046979865786,-3.548896692593299
PDB,2026-08-17,19200.0,21800.0,13.541666666666666,13.314696818257563
D2D,2026-08-17,33550.0,27100.0,-19.225037257824145,-19.38650644871305
DTD,2026-08-17,13011.959483014,11700.0,-10.082720321460041,-10.262465008473608
HT1,2026-08-17,13900.0,12800.0,-7.913669064748201,-8.09774968630791
ILS,2026-08-17,27000.0,19600.0,-27.40740740740741,-27.55252003627815
VTO,2026-08-27,11247.366260149143,10400.0,-7.533908299505372,-7.718748063024583
AAS,2026-08-27,8396.52130421168,7600.0,-9.486325054783649,-9.667261936233345
ANV,2026-08-27,21638.327743015314,17250.0,-20.28034603751592,-20.43970566562683
ASP,2026-08-27,7660.0,13700.0,78.85117493472585,78.49365134665045
DHB,2026-08-27,11926.142179499098,10900.0,-8.604141758958944,-8.786842125257861
HQC,2026-08-27,2486.85831267639,2170.0,-12.741309428898786,-12.915739594957962
GVR,2026-08-27,38240.895058805465,32950.0,-13.835698800117827,-14.007941281276992
GEG,2026-08-27,13475.98805890794,12650.0,-6.129332077894971,-6.316979589983126
VGS,2026-08-27,21434.354097892872,18400.0,-14.156498880417246,-14.328100082055576
KSV,2026-08-27,106788.308060794,116300.0,8.907053695233227,8.689348440470148
ITC,2026-08-27,11965.445737414491,10250.0,-14.336663882487063,-14.507904934196228
FCN,2026-08-27,12905.63758348294,11500.0,-10.89165548304193,-11.069783108263227
BMP,2026-08-27,146140.005,144000.0,-1.4643526254156107,-1.661325433760605
BSR,2026-08-27,32044.4707959289,26500.0,-17.3024258420061,-17.46773833407605
DHG,2026-08-27,96299.99999999999,95800.0,-0.5192107995846162,-0.7180729469117745
SJD,2026-08-27,13950.0,13950.0,0.0,-0.19990004997499689
LDG,2026-08-27,2800.0,2700.0,-3.571428571428571,-3.764189333904454
HHV,2026-08-27,10050.0,10150.0,0.9950248756218906,0.7931357704232642
HDG,2026-08-27,16250.0,16500.0,1.5384615384615385,1.335486103102295
APF,2026-08-27,45400.0,45500.0,0.22026431718061676,0.01992395872548948
