Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
CDN,2025-05-16,34377.9661703214,29975.338350144,-12.806539509536785,-12.98083928063215
LBM,2025-05-16,27361.1445387087,26103.1682744064,-4.597674130636613,-4.788383427726781
CSV,2025-08-15,26090.46370736335,35750.0,37.02324497172697,36.74933543655111
FPT,2025-08-15,98134.48468722109,98992.1487568182,0.8739680779195024,0.6723209653199729
GAS,2025-08-15,65094.43753672173,65667.4972623802,0.8803512978128017,0.6786914251535192
HVT,2025-08-15,25116.863534018732,31817.044,26.67602368785587,26.422798253197506
BKC,2025-08-15,15076.5936,24013.7496,59.278350515463906,58.95995301318413
DHG,2025-08-15,95748.1405313928,97185.2504,1.5009271831613527,1.2980267789971252
GDT,2025-08-15,17622.1967138245,17909.0960636367,1.6280566746092968,1.4249021385281393
HAH,2025-08-15,48350.0017013015,59462.997,22.984477575311764,22.738631543177213
HLB,2025-08-15,344565.89919639,345056.794,0.14246761062393987,-0.05771723217588598
KSV,2025-08-15,110367.930764151,109081.308540627,-1.1657573124872889,-1.363327013012041
MSH,2025-08-15,29818.9498729649,32780.40453179,9.931451883589238,9.711698856335692
MCH,2025-11-17,51058.95397192052,174489.229177655,241.74070482057667,241.05756498085537
TVC,2025-11-17,9600.0,9400.0,-2.083333333333333,-2.2790687989338627
PAT,2025-11-17,83058.9172,94234.7672,13.455328310010772,13.228531052019758
VEA,2025-11-17,34366.6449,36941.9232,7.493540051679581,7.2786604113963715
GHC,2025-11-17,28563.494,29500.0,3.2786815226456585,3.0722273866683656
SZB,2025-11-17,33190.1794,33726.9478,1.6172506738544499,1.414117738974184
TDC,2025-11-17,12502.65275,11164.7305,-10.701107011070109,-10.879615542782096
VGI,2025-11-17,78014.1276,81000.0,3.827348317357833,3.619797396183719
CLL,2025-11-17,29483.3963314176,28181.7536,-4.414833070064473,-4.605907866526106
VNM,2025-11-17,56417.586653445,60129.4428,6.579253680870339,6.366201699499303
QNS,2025-11-17,44057.2020930845,40293.9827476335,-8.541666666666751,-8.724491920706393
BTH,2026-02-23,26478.247,22826.075,-13.793103448275856,-13.965431077564658
DNA,2026-02-23,22468.08,23591.484,4.999999999999993,4.790104947526238
CHP,2026-05-18,27461.63241724852,26199.992,-4.594193083933677,-4.784909339637948
ABT,2026-05-18,66260.76935782714,55500.0,-16.240030808751865,-16.407467029024218
BKC,2026-05-18,18107.4552,16164.5952,-10.729613733905582,-10.908065280664388
CSV,2026-05-18,31563.691835545444,26500.0,-16.042774279791214,-16.210604815963546
DHG,2026-05-18,98621.22540205812,96300.0,-2.3536773068829415,-2.5488723547452374
GAS,2026-05-18,63000.00000000001,93000.0,47.6190476190476,47.323957069084486
HVT,2026-05-18,29234.11809246018,26337.976,-9.90671955042533,-10.08681606306815
IDP,2026-05-18,246355.753039305,285579.453327131,15.921568627450727,15.689841353832648
AST,2026-08-17,43932.72629119943,64000.0,45.677278427449714,45.386069475071004
LIX,2026-08-17,34875.211779486395,25000.0,-28.315847490552002,-28.459144147242547
DTP,2026-08-17,81600.0,59000.0,-27.696078431372552,-27.84061400672212
HTI,2026-08-17,21845.7891,18500.0,-15.31548750509544,-15.48477188789385
DGC,2026-08-27,61288.36958657823,43200.0,-29.51354344811853,-29.654445909991345
ACV,2026-08-27,50032.258609208926,42200.0,-15.654417423736538,-15.823024285458196
IDC,2026-08-27,29650.045686557853,32500.0,9.611972755691918,9.392858367374698
FOX,2026-08-27,38926.41763850465,64100.0,64.66966109050456,64.34048635569097
DBD,2026-08-27,42722.82006089091,48150.0,12.703234316868537,12.477940495145678
BMP,2026-08-27,99514.00010159038,144000.0,44.70325768534619,44.413995800917725
DRI,2026-08-27,11496.994538275405,14200.0,23.51053966952703,23.26364203900326
FPT,2026-08-27,94560.25065774482,72200.0,-23.646564494288846,-23.799195050022398
HAH,2026-08-27,61280.707403533845,48100.0,-21.508738984912174,-21.665643054907335
KSV,2026-08-27,101063.88645185447,116300.0,15.075724952853278,14.845688521163419
ANV,2026-08-27,21711.25354684639,17250.0,-20.5481159216364,-20.706940277615125
BWE,2026-08-27,42954.7452,42150.0,-1.873472176945884,-2.0696271551029066
DDV,2026-08-27,23950.989063816105,18000.0,-24.846527414630014,-24.996759243886125
DHC,2026-08-27,31734.3905825296,36250.0,14.229387533776471,14.001042931010307
DTD,2026-08-27,13001.973485638477,11300.0,-13.090116569753175,-13.263849470163446
MCH,2026-08-27,130071.612,142000.0,9.170631328840614,8.952399182256226
LHC,2026-08-27,45600.0,46300.0,1.5350877192982455,1.3321190282052118
NNC,2026-08-27,39768.088,40850.0,2.720553223479078,2.515214786250753
NTC,2026-08-27,128700.0,128000.0,-0.5439005439005439,-0.7427133364164782
NTP,2026-08-27,50900.0,50400.0,-0.9823182711198428,-1.1802546663799647
