Ticker,Exit Date,Entry Price,Exit Price,Gross PnL (%),Net PnL (%)
MPC,2024-05-16,15584.726868464344,15742.575306696,1.0128405814481254,0.8109158626446434
NT2,2024-05-16,22678.462896603425,20889.7883524632,-7.887106601074427,-8.071240321012294
CHP,2024-05-16,19833.475742629,24791.844678286,24.999999999998735,24.75012493752998
PAC,2024-05-16,17421.8384083739,18902.1253319612,8.49673202614365,8.279847004602138
LIX,2024-05-16,26159.5228201557,31478.6257935873,20.333333333333105,20.092786939863178
TLG,2024-05-16,32832.3115665155,35894.7614523294,9.32754880694172,9.109002982240192
NTP,2024-08-15,19785.866208382588,41142.2937332578,107.9377940796306,107.52212632534848
GHC,2024-08-15,25878.446429074,26053.8935235084,0.6779661016949127,0.4767107971438108
TIP,2024-08-15,20384.6706529826,19573.3247529206,-3.9801766428994996,-4.1721203177762565
BFC,2024-08-15,28936.9547202638,38867.132293226,34.316595056246044,34.04809611560389
PVP,2024-08-15,13967.4126807498,15381.81925,10.126475114461018,9.906332235671508
LHG,2024-08-15,29331.4377698596,33686.7785612928,14.848712243859588,14.61912961068848
NTL,2024-08-15,19193.1379236695,20264.3828310371,5.581395348837209,5.370338086770567
MSH,2024-11-15,17934.861780895044,28208.4177698781,57.2826047643527,56.968196758826764
APF,2024-11-15,45057.62496759446,38673.6809505198,-14.168398848510103,-14.33997626210628
VGG,2024-11-15,32257.3997142325,39838.5694707946,23.502110597021144,23.25522981621751
SLS,2024-11-15,134892.296064554,161455.2096,19.691942616748168,19.452678363641233
GEE,2024-11-15,15984.2296341553,14277.8051191576,-10.675675675675922,-10.854235044640077
VFG,2024-11-15,56693.2448448967,76640.868031064,35.1851851851851,34.91494993244111
PVI,2025-02-17,40709.32497207945,55200.3568472465,35.596345272503896,35.32528811053988
VEA,2025-05-16,27050.065994715053,34455.4476,27.37657500255927,27.121949165472696
DHC,2025-05-16,25376.218797569793,21884.6625109914,-13.759166857880222,-13.931562326430171
MCM,2025-05-16,32518.88375603148,26162.8761125103,-19.54558985236475,-19.706418258456967
GEE,2025-05-16,23443.3007326576,50976.7042104672,117.44678700237077,117.01211076648401
LHG,2025-05-16,31142.7249720285,26054.6177934999,-16.338028169014084,-16.50526849251429
DRC,2025-08-15,17883.23861742263,16955.1195,-5.189882757133351,-5.379408228883195
IDC,2025-08-15,30782.2969245085,37085.3479470544,20.47622059524571,20.235388570067826
PVI,2025-08-15,46772.8214507203,55621.7336170728,18.91891891891894,18.68119994057028
DCM,2025-08-15,29914.779382505,38762.63,29.576853983651535,29.317829787782184
PHR,2025-08-15,45197.597,59645.209,31.96544276457883,31.70164377854271
BFC,2025-08-15,39469.5533487255,44088.9064,11.703585825917791,11.480290302027909
MIG,2025-08-15,14417.217239118,17213.283612765,19.393939393938524,19.155270849422926
IJC,2025-08-15,9469.1209518352,10943.8201164653,15.573770491803565,15.342738466832442
FMC,2025-08-15,32522.8141,36315.5621,11.661807580174937,11.438595571019174
HTG,2025-11-17,36871.1668084968,36598.0470543597,-0.7407407407409765,-0.9391600496050432
TIP,2025-11-17,19016.9725783875,18238.7844421875,-4.092071611253189,-4.283791608032289
APF,2025-11-17,37838.9010982897,33711.0209784763,-10.909090909090857,-11.087183680886753
